EmpID,EmpFirstName,EmpLastName,EmpBirthDate,EmpGender,Salary,BranchManager
02783,FirstName2783,LastName2783,2001-05-28 00:00:00,Nu,12914074,0
02784,FirstName2784,LastName2784,1999-08-27 00:00:00,Nam,18124692,0
02785,FirstName2785,LastName2785,1995-10-29 00:00:00,Nu,5190760,0
02786,FirstName2786,LastName2786,1994-07-08 00:00:00,Nam,13625993,0
02787,FirstName2787,LastName2787,2001-10-19 00:00:00,Nu,11296385,0
02788,FirstName2788,LastName2788,1990-05-17 00:00:00,Nu,8353541,0
02789,FirstName2789,LastName2789,1995-07-06 00:00:00,Nu,14923000,0
02790,FirstName2790,LastName2790,2002-08-26 00:00:00,Nam,15316127,0
02791,FirstName2791,LastName2791,1995-07-18 00:00:00,Nam,18976939,0
02792,FirstName2792,LastName2792,1991-07-23 00:00:00,Nu,8085410,0
02793,FirstName2793,LastName2793,1994-12-23 00:00:00,Nu,12310498,0
02794,FirstName2794,LastName2794,1991-05-12 00:00:00,Nam,8767390,0
02795,FirstName2795,LastName2795,1994-07-18 00:00:00,Nu,7583198,0
02796,FirstName2796,LastName2796,1993-10-26 00:00:00,Nam,8930599,0
02797,FirstName2797,LastName2797,1992-04-05 00:00:00,Nu,17540954,0
02798,FirstName2798,LastName2798,1993-04-04 00:00:00,Nam,11953130,0
02799,FirstName2799,LastName2799,2000-12-07 00:00:00,Nam,5613732,0
02800,FirstName2800,LastName2800,2000-06-13 00:00:00,Nu,19177966,0
02801,FirstName2801,LastName2801,1997-09-16 00:00:00,Nam,19429046,0
02802,FirstName2802,LastName2802,2000-08-29 00:00:00,Nam,12633877,0
02803,FirstName2803,LastName2803,2000-03-01 00:00:00,Nu,10005713,0
02804,FirstName2804,LastName2804,1995-03-22 00:00:00,Nam,14193247,0
02805,FirstName2805,LastName2805,1998-06-15 00:00:00,Nu,15082878,0
02806,FirstName2806,LastName2806,2003-03-14 00:00:00,Nam,9627376,0
02807,FirstName2807,LastName2807,1997-06-21 00:00:00,Nam,17627591,0
02808,FirstName2808,LastName2808,2000-08-20 00:00:00,Nu,17832089,0
02809,FirstName2809,LastName2809,1990-02-21 00:00:00,Nam,5231329,0
02810,FirstName2810,LastName2810,1996-04-01 00:00:00,Nu,8157771,0
02811,FirstName2811,LastName2811,1990-10-25 00:00:00,Nu,18777036,0
02812,FirstName2812,LastName2812,2000-10-08 00:00:00,Nam,10734231,0
02813,FirstName2813,LastName2813,1997-01-20 00:00:00,Nu,11528180,0
02814,FirstName2814,LastName2814,1998-04-15 00:00:00,Nu,14080360,0
02815,FirstName2815,LastName2815,2001-11-19 00:00:00,Nu,18308432,0
02816,FirstName2816,LastName2816,1995-03-04 00:00:00,Nam,16717213,0
02817,FirstName2817,LastName2817,1998-11-28 00:00:00,Nu,11532810,0
02818,FirstName2818,LastName2818,1991-07-09 00:00:00,Nu,15263853,0
02819,FirstName2819,LastName2819,1998-07-20 00:00:00,Nam,8371609,0
02820,FirstName2820,LastName2820,1994-10-06 00:00:00,Nu,12383460,0
02821,FirstName2821,LastName2821,1999-10-23 00:00:00,Nam,8720495,0
02822,FirstName2822,LastName2822,2001-10-27 00:00:00,Nu,5758859,0
02823,FirstName2823,LastName2823,1997-05-02 00:00:00,Nam,7136484,0
02824,FirstName2824,LastName2824,1996-10-30 00:00:00,Nu,9380395,0
02825,FirstName2825,LastName2825,2003-02-16 00:00:00,Nu,12449218,0
02826,FirstName2826,LastName2826,2002-01-25 00:00:00,Nam,19268999,0
02827,FirstName2827,LastName2827,1999-09-18 00:00:00,Nu,6010061,0
02828,FirstName2828,LastName2828,1996-09-17 00:00:00,Nam,18721006,0
02829,FirstName2829,LastName2829,1994-04-04 00:00:00,Nam,5951706,0
02830,FirstName2830,LastName2830,1995-01-20 00:00:00,Nam,19715491,0
02831,FirstName2831,LastName2831,1999-09-28 00:00:00,Nam,13046175,0
02832,FirstName2832,LastName2832,1994-11-03 00:00:00,Nam,19280815,0
02833,FirstName2833,LastName2833,1990-02-21 00:00:00,Nu,15036835,0
02834,FirstName2834,LastName2834,2002-11-03 00:00:00,Nu,12632687,0
02835,FirstName2835,LastName2835,1990-09-13 00:00:00,Nam,9851013,0
02836,FirstName2836,LastName2836,2000-03-10 00:00:00,Nam,19531424,0
02837,FirstName2837,LastName2837,1996-12-12 00:00:00,Nu,8062504,0
02838,FirstName2838,LastName2838,2001-04-28 00:00:00,Nu,9714908,0
02839,FirstName2839,LastName2839,2000-12-18 00:00:00,Nu,9719941,0
02840,FirstName2840,LastName2840,2000-08-03 00:00:00,Nu,16476251,0
02841,FirstName2841,LastName2841,1996-02-04 00:00:00,Nam,6411533,0
02842,FirstName2842,LastName2842,2003-06-19 00:00:00,Nu,6926201,0
02843,FirstName2843,LastName2843,1992-12-16 00:00:00,Nam,17236029,0
02844,FirstName2844,LastName2844,1996-05-23 00:00:00,Nam,16321689,0
02845,FirstName2845,LastName2845,2000-10-17 00:00:00,Nam,7229790,0
02846,FirstName2846,LastName2846,1990-11-18 00:00:00,Nu,18167823,0
02847,FirstName2847,LastName2847,2003-04-21 00:00:00,Nu,16159796,0
02848,FirstName2848,LastName2848,1990-05-03 00:00:00,Nu,7285634,0
02849,FirstName2849,LastName2849,1998-03-05 00:00:00,Nam,15992160,0
02850,FirstName2850,LastName2850,1991-07-28 00:00:00,Nam,15352085,0
02851,FirstName2851,LastName2851,1997-11-29 00:00:00,Nu,5477627,0
02852,FirstName2852,LastName2852,2003-08-20 00:00:00,Nam,17855492,0
02853,FirstName2853,LastName2853,1998-03-28 00:00:00,Nu,7614344,0
02854,FirstName2854,LastName2854,2001-11-01 00:00:00,Nam,13278322,0
02855,FirstName2855,LastName2855,1998-03-27 00:00:00,Nam,6926664,0
02856,FirstName2856,LastName2856,1996-02-09 00:00:00,Nam,13425669,0
02857,FirstName2857,LastName2857,2001-01-16 00:00:00,Nu,17874383,0
02858,FirstName2858,LastName2858,1994-02-05 00:00:00,Nu,5035374,0
02859,FirstName2859,LastName2859,1997-09-09 00:00:00,Nam,8744702,0
02860,FirstName2860,LastName2860,1991-03-27 00:00:00,Nam,19330614,0
02861,FirstName2861,LastName2861,1997-05-23 00:00:00,Nam,15576306,0
02862,FirstName2862,LastName2862,2001-01-29 00:00:00,Nu,15034569,0
02863,FirstName2863,LastName2863,2001-10-22 00:00:00,Nam,17972278,0
02864,FirstName2864,LastName2864,1998-05-26 00:00:00,Nu,15857036,0
02865,FirstName2865,LastName2865,1999-02-05 00:00:00,Nu,15570250,0
02866,FirstName2866,LastName2866,1991-06-30 00:00:00,Nam,10288850,0
02867,FirstName2867,LastName2867,1994-01-04 00:00:00,Nu,14149959,0
02868,FirstName2868,LastName2868,1997-09-08 00:00:00,Nu,12753891,0
02869,FirstName2869,LastName2869,1999-01-21 00:00:00,Nam,12748122,0
02870,FirstName2870,LastName2870,1997-05-28 00:00:00,Nu,12091647,0
02871,FirstName2871,LastName2871,2000-09-07 00:00:00,Nu,9607808,0
02872,FirstName2872,LastName2872,2003-10-13 00:00:00,Nu,6668466,0
02873,FirstName2873,LastName2873,1990-03-27 00:00:00,Nu,11997763,0
02874,FirstName2874,LastName2874,1999-05-23 00:00:00,Nu,12931548,0
02875,FirstName2875,LastName2875,1995-05-27 00:00:00,Nam,16351511,0
02876,FirstName2876,LastName2876,1999-04-29 00:00:00,Nu,16242782,0
02877,FirstName2877,LastName2877,1992-06-28 00:00:00,Nu,12939632,0
02878,FirstName2878,LastName2878,2003-04-20 00:00:00,Nam,19464994,0
02879,FirstName2879,LastName2879,1991-01-22 00:00:00,Nu,16088793,0
02880,FirstName2880,LastName2880,2003-12-23 00:00:00,Nam,18339341,0
02881,FirstName2881,LastName2881,1999-08-29 00:00:00,Nu,10342875,0
02882,FirstName2882,LastName2882,1992-02-25 00:00:00,Nu,11154051,0
02883,FirstName2883,LastName2883,1991-11-18 00:00:00,Nam,10440182,0
02884,FirstName2884,LastName2884,2002-03-10 00:00:00,Nam,13705543,0
02885,FirstName2885,LastName2885,2002-04-10 00:00:00,Nu,8534500,0
02886,FirstName2886,LastName2886,2003-07-27 00:00:00,Nam,13335119,0
02887,FirstName2887,LastName2887,1999-08-23 00:00:00,Nu,14339420,0
02888,FirstName2888,LastName2888,1994-01-16 00:00:00,Nu,13028520,0
02889,FirstName2889,LastName2889,1994-08-28 00:00:00,Nam,13762360,0
02890,FirstName2890,LastName2890,2002-08-18 00:00:00,Nu,14696329,0
02891,FirstName2891,LastName2891,2000-01-26 00:00:00,Nu,18593565,0
02892,FirstName2892,LastName2892,2002-11-01 00:00:00,Nu,14842895,0
02893,FirstName2893,LastName2893,1991-02-17 00:00:00,Nam,13990052,0
02894,FirstName2894,LastName2894,1994-01-16 00:00:00,Nam,5983963,0
02895,FirstName2895,LastName2895,1992-01-02 00:00:00,Nam,10890719,0
02896,FirstName2896,LastName2896,2001-11-03 00:00:00,Nu,11392942,0
02897,FirstName2897,LastName2897,1991-11-14 00:00:00,Nu,8655388,0
02898,FirstName2898,LastName2898,1991-11-06 00:00:00,Nu,19739898,0
02899,FirstName2899,LastName2899,1993-09-02 00:00:00,Nu,16888854,0
02900,FirstName2900,LastName2900,1990-06-27 00:00:00,Nu,8125129,0
02901,FirstName2901,LastName2901,1994-08-04 00:00:00,Nam,6027572,0
02902,FirstName2902,LastName2902,2001-12-02 00:00:00,Nam,19964112,0
02903,FirstName2903,LastName2903,2001-01-10 00:00:00,Nu,6251712,0
02904,FirstName2904,LastName2904,1990-09-22 00:00:00,Nu,12797565,0
02905,FirstName2905,LastName2905,2000-03-21 00:00:00,Nam,9183065,0
02906,FirstName2906,LastName2906,1999-09-16 00:00:00,Nam,17307569,0
02907,FirstName2907,LastName2907,1997-06-05 00:00:00,Nam,7941805,0
02908,FirstName2908,LastName2908,2001-06-10 00:00:00,Nu,8324842,0
02909,FirstName2909,LastName2909,1993-06-12 00:00:00,Nam,18474412,0
02910,FirstName2910,LastName2910,2001-11-29 00:00:00,Nam,5468358,0
02911,FirstName2911,LastName2911,1998-05-14 00:00:00,Nu,11744047,0
02912,FirstName2912,LastName2912,2003-08-01 00:00:00,Nu,15361969,0
02913,FirstName2913,LastName2913,1992-02-13 00:00:00,Nam,17640970,0
02914,FirstName2914,LastName2914,2003-01-02 00:00:00,Nam,19487766,0
02915,FirstName2915,LastName2915,1991-11-24 00:00:00,Nam,7554799,0
02916,FirstName2916,LastName2916,2001-04-25 00:00:00,Nu,5138701,0
02917,FirstName2917,LastName2917,1994-07-01 00:00:00,Nu,18532996,0
02918,FirstName2918,LastName2918,1990-02-23 00:00:00,Nam,19539346,0
02919,FirstName2919,LastName2919,1991-06-21 00:00:00,Nu,9997548,0
02920,FirstName2920,LastName2920,1995-03-28 00:00:00,Nu,10689767,0
02921,FirstName2921,LastName2921,2001-12-11 00:00:00,Nu,19174856,0
02922,FirstName2922,LastName2922,2001-11-02 00:00:00,Nam,11060729,0
02923,FirstName2923,LastName2923,1995-03-02 00:00:00,Nu,14740978,0
02924,FirstName2924,LastName2924,2000-09-21 00:00:00,Nu,12101156,0
02925,FirstName2925,LastName2925,2000-12-29 00:00:00,Nu,19232728,0
02926,FirstName2926,LastName2926,1994-09-23 00:00:00,Nam,12511382,0
02927,FirstName2927,LastName2927,1994-10-01 00:00:00,Nu,11756527,0
02928,FirstName2928,LastName2928,2003-04-21 00:00:00,Nam,13995068,0
02929,FirstName2929,LastName2929,1997-05-22 00:00:00,Nu,13451314,0
02930,FirstName2930,LastName2930,1990-05-26 00:00:00,Nam,6628291,0
02931,FirstName2931,LastName2931,1999-06-05 00:00:00,Nam,17610679,0
02932,FirstName2932,LastName2932,1991-04-29 00:00:00,Nu,12358121,0
02933,FirstName2933,LastName2933,2001-08-31 00:00:00,Nu,17595943,0
02934,FirstName2934,LastName2934,2001-12-30 00:00:00,Nu,11344124,0
02935,FirstName2935,LastName2935,2001-02-14 00:00:00,Nam,15926135,0
02936,FirstName2936,LastName2936,2002-07-18 00:00:00,Nam,6475846,0
02937,FirstName2937,LastName2937,2003-01-14 00:00:00,Nam,16316826,0
02938,FirstName2938,LastName2938,1990-12-30 00:00:00,Nu,10517387,0
02939,FirstName2939,LastName2939,1997-12-27 00:00:00,Nam,6860720,0
02940,FirstName2940,LastName2940,1999-09-25 00:00:00,Nam,16794626,0
02941,FirstName2941,LastName2941,1992-10-01 00:00:00,Nu,11284931,0
02942,FirstName2942,LastName2942,2001-12-25 00:00:00,Nu,17382804,0
02943,FirstName2943,LastName2943,2003-02-15 00:00:00,Nu,12991979,0
02944,FirstName2944,LastName2944,2001-01-29 00:00:00,Nu,19655704,0
02945,FirstName2945,LastName2945,1994-04-17 00:00:00,Nam,11140255,0
02946,FirstName2946,LastName2946,1997-03-24 00:00:00,Nam,18000223,0
02947,FirstName2947,LastName2947,2001-05-18 00:00:00,Nam,12124428,0
02948,FirstName2948,LastName2948,1992-12-28 00:00:00,Nu,6012686,0
02949,FirstName2949,LastName2949,1994-02-01 00:00:00,Nam,11679181,0
02950,FirstName2950,LastName2950,2002-04-22 00:00:00,Nu,11673308,0
02951,FirstName2951,LastName2951,1996-02-25 00:00:00,Nam,5244632,0
02952,FirstName2952,LastName2952,1999-08-29 00:00:00,Nu,5925875,0
02953,FirstName2953,LastName2953,1997-09-21 00:00:00,Nam,17059676,0
02954,FirstName2954,LastName2954,2001-12-01 00:00:00,Nam,11711675,0
02955,FirstName2955,LastName2955,2001-07-19 00:00:00,Nam,5100454,0
02956,FirstName2956,LastName2956,1998-02-22 00:00:00,Nu,15344874,0
02957,FirstName2957,LastName2957,2002-06-27 00:00:00,Nu,9905938,0
02958,FirstName2958,LastName2958,1991-07-19 00:00:00,Nu,16334794,0
02959,FirstName2959,LastName2959,2003-04-08 00:00:00,Nam,10048583,0
02960,FirstName2960,LastName2960,2003-05-03 00:00:00,Nam,12182649,0
02961,FirstName2961,LastName2961,2001-10-16 00:00:00,Nam,17160581,0
02962,FirstName2962,LastName2962,1993-03-08 00:00:00,Nu,8730156,0
02963,FirstName2963,LastName2963,1994-12-08 00:00:00,Nu,17945526,0
02964,FirstName2964,LastName2964,1999-05-24 00:00:00,Nam,5628639,0
02965,FirstName2965,LastName2965,2003-03-18 00:00:00,Nam,10932492,0
02966,FirstName2966,LastName2966,2000-08-27 00:00:00,Nam,18989635,0
02967,FirstName2967,LastName2967,1995-12-09 00:00:00,Nu,18484472,0
02968,FirstName2968,LastName2968,2000-10-23 00:00:00,Nam,18297475,0
02969,FirstName2969,LastName2969,2000-09-18 00:00:00,Nu,11037195,0
02970,FirstName2970,LastName2970,2000-04-29 00:00:00,Nam,11848165,0
02971,FirstName2971,LastName2971,1994-05-17 00:00:00,Nam,5962767,0
02972,FirstName2972,LastName2972,1991-02-17 00:00:00,Nam,11696681,0
02973,FirstName2973,LastName2973,1995-02-09 00:00:00,Nam,18891730,0
02974,FirstName2974,LastName2974,1996-10-20 00:00:00,Nam,7478194,0
02975,FirstName2975,LastName2975,1995-01-13 00:00:00,Nu,13413522,0
02976,FirstName2976,LastName2976,1995-09-02 00:00:00,Nam,17812137,0
02977,FirstName2977,LastName2977,1992-12-15 00:00:00,Nu,17118406,0
02978,FirstName2978,LastName2978,1990-08-08 00:00:00,Nam,7514238,0
02979,FirstName2979,LastName2979,2000-08-27 00:00:00,Nam,9827834,0
02980,FirstName2980,LastName2980,2000-04-22 00:00:00,Nam,13103317,0
02981,FirstName2981,LastName2981,2003-05-02 00:00:00,Nam,8822645,0
02982,FirstName2982,LastName2982,1997-06-28 00:00:00,Nam,6706585,0
02983,FirstName2983,LastName2983,1995-12-08 00:00:00,Nu,11900898,0
02984,FirstName2984,LastName2984,1994-03-11 00:00:00,Nu,14884487,0
02985,FirstName2985,LastName2985,1999-02-21 00:00:00,Nam,14907441,0
02986,FirstName2986,LastName2986,2001-08-21 00:00:00,Nu,7366581,0
02987,FirstName2987,LastName2987,1990-03-30 00:00:00,Nam,19189028,0
02988,FirstName2988,LastName2988,1990-06-11 00:00:00,Nu,11528391,0
02989,FirstName2989,LastName2989,1996-07-27 00:00:00,Nam,15703105,0
02990,FirstName2990,LastName2990,1997-08-09 00:00:00,Nam,7111360,0
02991,FirstName2991,LastName2991,1991-03-08 00:00:00,Nu,17464974,0
02992,FirstName2992,LastName2992,2000-02-23 00:00:00,Nam,17605304,0
02993,FirstName2993,LastName2993,2000-08-17 00:00:00,Nam,17992023,0
02994,FirstName2994,LastName2994,2000-09-14 00:00:00,Nu,14813554,0
02995,FirstName2995,LastName2995,1998-06-13 00:00:00,Nam,12210372,0
02996,FirstName2996,LastName2996,2002-11-12 00:00:00,Nu,16309445,0
02997,FirstName2997,LastName2997,1996-01-21 00:00:00,Nu,17428919,0
02998,FirstName2998,LastName2998,2000-05-30 00:00:00,Nu,14870190,0
02999,FirstName2999,LastName2999,1992-04-29 00:00:00,Nam,12726382,0
03000,FirstName3000,LastName3000,1996-10-20 00:00:00,Nu,18634156,0
03001,FirstName3001,LastName3001,1993-08-07 00:00:00,Nu,18648424,0
03002,FirstName3002,LastName3002,1994-04-22 00:00:00,Nam,19332522,0
03003,FirstName3003,LastName3003,1998-10-13 00:00:00,Nam,18221509,0
03004,FirstName3004,LastName3004,1991-10-23 00:00:00,Nu,14772416,0
03005,FirstName3005,LastName3005,1994-07-27 00:00:00,Nam,16449864,0
03006,FirstName3006,LastName3006,2003-12-04 00:00:00,Nam,11860939,0
03007,FirstName3007,LastName3007,1994-06-23 00:00:00,Nu,18590444,0
03008,FirstName3008,LastName3008,1997-06-28 00:00:00,Nam,13275826,0
03009,FirstName3009,LastName3009,2003-07-04 00:00:00,Nu,5649946,0
03010,FirstName3010,LastName3010,1997-10-05 00:00:00,Nu,11758914,0
03011,FirstName3011,LastName3011,2000-03-24 00:00:00,Nam,19789096,0
03012,FirstName3012,LastName3012,1994-08-14 00:00:00,Nu,15639819,0
03013,FirstName3013,LastName3013,1994-08-02 00:00:00,Nu,5602385,0
03014,FirstName3014,LastName3014,1996-06-14 00:00:00,Nam,10527677,0
03015,FirstName3015,LastName3015,2000-08-31 00:00:00,Nam,17854179,0
03016,FirstName3016,LastName3016,1999-08-07 00:00:00,Nu,12331779,0
03017,FirstName3017,LastName3017,2000-12-10 00:00:00,Nam,11180480,0
03018,FirstName3018,LastName3018,1995-04-03 00:00:00,Nu,13865975,0
03019,FirstName3019,LastName3019,1994-07-09 00:00:00,Nu,6810910,0
03020,FirstName3020,LastName3020,1993-06-26 00:00:00,Nam,12255978,0
03021,FirstName3021,LastName3021,1995-12-17 00:00:00,Nu,7510000,0
03022,FirstName3022,LastName3022,2002-11-07 00:00:00,Nam,18070454,0
03023,FirstName3023,LastName3023,1991-05-22 00:00:00,Nu,5933840,0
03024,FirstName3024,LastName3024,1991-07-06 00:00:00,Nu,11970078,0
03025,FirstName3025,LastName3025,1999-04-29 00:00:00,Nu,9392549,0
03026,FirstName3026,LastName3026,2003-02-16 00:00:00,Nu,19021817,0
03027,FirstName3027,LastName3027,1990-09-26 00:00:00,Nu,6658123,0
03028,FirstName3028,LastName3028,1999-09-12 00:00:00,Nam,5413003,0
03029,FirstName3029,LastName3029,2001-08-11 00:00:00,Nam,10191831,0
03030,FirstName3030,LastName3030,2002-03-07 00:00:00,Nam,19207305,0
03031,FirstName3031,LastName3031,1998-06-11 00:00:00,Nu,16933898,0
03032,FirstName3032,LastName3032,1993-08-14 00:00:00,Nu,18849748,0
03033,FirstName3033,LastName3033,2003-11-23 00:00:00,Nu,6591456,0
03034,FirstName3034,LastName3034,1997-04-06 00:00:00,Nu,10375024,0
03035,FirstName3035,LastName3035,1994-01-28 00:00:00,Nu,14959972,0
03036,FirstName3036,LastName3036,2001-01-03 00:00:00,Nam,12476086,0
03037,FirstName3037,LastName3037,1992-12-23 00:00:00,Nam,6530538,0
03038,FirstName3038,LastName3038,1990-01-02 00:00:00,Nu,11952197,0
03039,FirstName3039,LastName3039,1996-05-04 00:00:00,Nam,13190625,0
03040,FirstName3040,LastName3040,1999-12-19 00:00:00,Nam,14363231,0
03041,FirstName3041,LastName3041,2002-10-14 00:00:00,Nu,5194137,0
03042,FirstName3042,LastName3042,1992-02-04 00:00:00,Nu,5885915,0
03043,FirstName3043,LastName3043,1992-01-03 00:00:00,Nam,10853427,0
03044,FirstName3044,LastName3044,1992-02-20 00:00:00,Nu,7508425,0
03045,FirstName3045,LastName3045,1993-03-20 00:00:00,Nam,16592396,0
03046,FirstName3046,LastName3046,1993-12-23 00:00:00,Nu,11634884,0
03047,FirstName3047,LastName3047,1991-12-07 00:00:00,Nam,18317755,0
03048,FirstName3048,LastName3048,1991-12-21 00:00:00,Nu,18622323,0
03049,FirstName3049,LastName3049,1996-02-05 00:00:00,Nu,16588082,0
03050,FirstName3050,LastName3050,2003-02-16 00:00:00,Nam,15591851,0
03051,FirstName3051,LastName3051,1992-02-10 00:00:00,Nam,5919753,0
03052,FirstName3052,LastName3052,1997-08-02 00:00:00,Nu,6064680,0
03053,FirstName3053,LastName3053,1992-08-14 00:00:00,Nu,14983358,0
03054,FirstName3054,LastName3054,1993-07-12 00:00:00,Nam,7659538,0
03055,FirstName3055,LastName3055,1994-11-11 00:00:00,Nam,17987308,0
03056,FirstName3056,LastName3056,1998-08-23 00:00:00,Nam,16827401,0
03057,FirstName3057,LastName3057,1993-04-24 00:00:00,Nu,10365386,0
03058,FirstName3058,LastName3058,2001-07-21 00:00:00,Nam,5160172,0
03059,FirstName3059,LastName3059,1994-03-16 00:00:00,Nam,8038407,0
03060,FirstName3060,LastName3060,2000-08-15 00:00:00,Nam,13582335,0
03061,FirstName3061,LastName3061,2002-07-14 00:00:00,Nam,10860524,0
03062,FirstName3062,LastName3062,1996-02-04 00:00:00,Nu,9640571,0
03063,FirstName3063,LastName3063,1994-02-10 00:00:00,Nu,5066286,0
03064,FirstName3064,LastName3064,2002-02-27 00:00:00,Nu,5524152,0
03065,FirstName3065,LastName3065,1991-03-29 00:00:00,Nam,6247302,0
03066,FirstName3066,LastName3066,1997-05-17 00:00:00,Nu,17836962,0
03067,FirstName3067,LastName3067,1998-06-14 00:00:00,Nam,13922764,0
03068,FirstName3068,LastName3068,1994-07-08 00:00:00,Nam,16610596,0
03069,FirstName3069,LastName3069,1999-12-02 00:00:00,Nu,7298438,0
03070,FirstName3070,LastName3070,2003-06-27 00:00:00,Nu,7478301,0
03071,FirstName3071,LastName3071,1990-01-11 00:00:00,Nam,7982709,0
03072,FirstName3072,LastName3072,1996-12-10 00:00:00,Nam,15358064,0
03073,FirstName3073,LastName3073,1990-02-10 00:00:00,Nam,6091633,0
03074,FirstName3074,LastName3074,1990-11-15 00:00:00,Nam,17287828,0
03075,FirstName3075,LastName3075,1997-06-30 00:00:00,Nam,15454441,0
03076,FirstName3076,LastName3076,1991-03-18 00:00:00,Nu,11787360,0
03077,FirstName3077,LastName3077,1990-06-02 00:00:00,Nu,19934873,0
03078,FirstName3078,LastName3078,1992-11-01 00:00:00,Nu,13892049,0
03079,FirstName3079,LastName3079,1991-03-18 00:00:00,Nam,5803740,0
03080,FirstName3080,LastName3080,1997-11-19 00:00:00,Nam,19941857,0
03081,FirstName3081,LastName3081,1996-12-14 00:00:00,Nam,13507807,0
03082,FirstName3082,LastName3082,2000-10-18 00:00:00,Nam,6489428,0
03083,FirstName3083,LastName3083,1996-01-02 00:00:00,Nam,19288896,0
03084,FirstName3084,LastName3084,1991-05-14 00:00:00,Nam,12579631,0
03085,FirstName3085,LastName3085,1992-01-02 00:00:00,Nam,10810978,0
03086,FirstName3086,LastName3086,1994-04-22 00:00:00,Nu,11729864,0
03087,FirstName3087,LastName3087,1990-09-27 00:00:00,Nam,13600798,0
03088,FirstName3088,LastName3088,1992-10-16 00:00:00,Nam,7675491,0
03089,FirstName3089,LastName3089,1996-11-13 00:00:00,Nu,10145290,0
03090,FirstName3090,LastName3090,1995-03-28 00:00:00,Nam,17755275,0
03091,FirstName3091,LastName3091,1999-03-15 00:00:00,Nu,15471098,0
03092,FirstName3092,LastName3092,1999-03-09 00:00:00,Nam,12079685,0
03093,FirstName3093,LastName3093,2003-11-01 00:00:00,Nam,15396141,0
03094,FirstName3094,LastName3094,1996-01-15 00:00:00,Nam,16749594,0
03095,FirstName3095,LastName3095,1990-06-05 00:00:00,Nu,7763374,0
03096,FirstName3096,LastName3096,1996-06-22 00:00:00,Nam,13780418,0
03097,FirstName3097,LastName3097,1990-11-10 00:00:00,Nu,18616212,0
03098,FirstName3098,LastName3098,1992-11-06 00:00:00,Nu,9207904,0
03099,FirstName3099,LastName3099,1994-06-01 00:00:00,Nu,8424685,0
03100,FirstName3100,LastName3100,1995-08-07 00:00:00,Nam,19713398,0
03101,FirstName3101,LastName3101,1996-12-10 00:00:00,Nu,7801877,0
03102,FirstName3102,LastName3102,1999-04-11 00:00:00,Nam,10175544,0
03103,FirstName3103,LastName3103,2000-06-11 00:00:00,Nam,9834820,0
03104,FirstName3104,LastName3104,2001-05-19 00:00:00,Nam,7372267,0
03105,FirstName3105,LastName3105,1990-07-15 00:00:00,Nu,13873326,0
03106,FirstName3106,LastName3106,1990-03-04 00:00:00,Nu,12636891,0
03107,FirstName3107,LastName3107,1996-12-30 00:00:00,Nam,10168281,0
03108,FirstName3108,LastName3108,2002-10-23 00:00:00,Nam,16597176,0
03109,FirstName3109,LastName3109,1998-05-18 00:00:00,Nam,19602878,0
03110,FirstName3110,LastName3110,1994-12-14 00:00:00,Nu,11509487,0
03111,FirstName3111,LastName3111,2003-09-02 00:00:00,Nam,14920642,0
03112,FirstName3112,LastName3112,1998-03-25 00:00:00,Nu,5865562,0
03113,FirstName3113,LastName3113,1991-01-12 00:00:00,Nam,16970200,0
03114,FirstName3114,LastName3114,2002-10-05 00:00:00,Nam,18818340,0
03115,FirstName3115,LastName3115,1997-06-17 00:00:00,Nu,5971319,0
03116,FirstName3116,LastName3116,1997-06-12 00:00:00,Nu,15795662,0
03117,FirstName3117,LastName3117,2003-01-10 00:00:00,Nam,5027997,0
03118,FirstName3118,LastName3118,1992-02-23 00:00:00,Nam,9891461,0
03119,FirstName3119,LastName3119,1995-08-21 00:00:00,Nu,10517160,0
03120,FirstName3120,LastName3120,1999-04-01 00:00:00,Nam,10038308,0
03121,FirstName3121,LastName3121,1993-01-11 00:00:00,Nu,19459825,0
03122,FirstName3122,LastName3122,2001-06-08 00:00:00,Nam,7373120,0
03123,FirstName3123,LastName3123,1999-08-06 00:00:00,Nam,17316449,0
03124,FirstName3124,LastName3124,1998-07-23 00:00:00,Nu,18008975,0
03125,FirstName3125,LastName3125,1992-08-30 00:00:00,Nu,11921704,0
03126,FirstName3126,LastName3126,1994-05-09 00:00:00,Nu,19809348,0
03127,FirstName3127,LastName3127,1991-10-30 00:00:00,Nam,14994711,0
03128,FirstName3128,LastName3128,2003-09-07 00:00:00,Nu,6937982,0
03129,FirstName3129,LastName3129,1999-11-12 00:00:00,Nu,9942846,0
03130,FirstName3130,LastName3130,1995-12-23 00:00:00,Nu,6514874,0
03131,FirstName3131,LastName3131,2002-06-16 00:00:00,Nam,5073285,0
03132,FirstName3132,LastName3132,1994-08-20 00:00:00,Nam,13428349,0
03133,FirstName3133,LastName3133,1992-08-25 00:00:00,Nu,15572755,0
03134,FirstName3134,LastName3134,1992-06-26 00:00:00,Nu,7799096,0
03135,FirstName3135,LastName3135,1998-11-25 00:00:00,Nu,14346351,0
03136,FirstName3136,LastName3136,1994-12-25 00:00:00,Nam,18256279,0
03137,FirstName3137,LastName3137,1994-05-26 00:00:00,Nu,14114113,0
03138,FirstName3138,LastName3138,1991-03-08 00:00:00,Nu,10891788,0
03139,FirstName3139,LastName3139,2002-06-13 00:00:00,Nam,16920121,0
